date,exdate,cp_flag,strike_price,best_bid,best_offer,volume,optionid,index_flag,issuer,exercise_style
2022-08-31,2022-09-02,C,115000,44.25,44.35,0,148602970,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,120000,39.25,39.35,0,148602971,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,125000,34.25,34.35,0,148602972,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,130000,29.25,29.35,0,148602973,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,135000,24.25,24.35,0,148602974,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,137000,22.25,22.35,0,149370683,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,138000,21.25,21.35,0,149343656,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,139000,20.25,20.35,0,149190605,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,140000,19.25,19.35,0,148582049,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,141000,18.25,18.35,0,149190606,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,142000,17.25,17.35,0,149190607,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,143000,16.25,16.35,0,149190608,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,144000,15.25,15.4,0,149190609,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,145000,14.3,14.4,1,148546191,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,146000,13.3,13.4,1,148546192,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,147000,12.3,12.4,0,148546193,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,148000,11.3,11.4,0,148546194,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,148500,10.8,10.9,0,148546195,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,149000,10.3,10.4,0,148546196,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,149500,9.8,9.9,0,148546197,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,150000,9.3,9.4,3,148546198,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,150500,8.8,8.9,0,148602975,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,151000,8.3,8.4,0,148546199,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,151500,7.8,7.9,1,148602976,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,152000,7.3,7.4,10,148546200,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,152500,6.8,6.9,21,148546201,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,153000,6.3,6.4,1,148546202,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,153500,5.8,5.9,0,148602977,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,154000,5.3,5.4,0,148546203,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,154500,4.85,4.95,28,148602978,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,155000,4.35,4.45,1,148546204,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,155500,3.85,3.95,0,148602979,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,156000,3.4,3.5,4,148546205,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,156500,2.95,3,20,148602980,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,157000,2.51,2.56,6,148546206,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,157500,2.09,2.14,5,148546207,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,158000,1.69,1.74,42,148546208,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,158500,1.35,1.38,6,148602981,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,159000,1.03,1.07,221,148546209,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,159500,0.77,0.79,163,148602982,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,160000,0.55,0.57,923,148546210,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,160500,0.38,0.4,299,148602983,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,161000,0.25,0.27,712,148546211,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,161500,0.17,0.18,245,148602984,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,162000,0.11,0.12,351,148546212,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,162500,0.07,0.08,178,148546213,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,163000,0.05,0.06,523,148546214,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,163500,0.03,0.05,159,148602985,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,164000,0.02,0.03,142,148546215,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,164500,0.02,0.03,64,148602986,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,165000,0.01,0.02,92,148546216,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,165500,0.01,0.02,49,148602987,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,166000,0.01,0.02,24,148546217,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,166500,0.01,0.02,120,148602988,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,167000,0.01,0.02,543,148546218,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,167500,0,0.01,16,148546219,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,168000,0,0.01,24,148546220,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,168500,0,0.01,0,148602989,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,169000,0,0.01,0,148546221,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,169500,0,0.01,0,148602990,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,170000,0,0.01,13,148546222,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,170500,0,0.01,5,148752946,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,171000,0,0.01,50,148546223,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,171500,0,0.01,0,148752947,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,172000,0,0.01,0,148546224,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,172500,0,0.01,0,148546225,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,173000,0,0.01,0,148546226,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,173500,0,0.01,0,148752948,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,174000,0,0.01,0,148602991,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,174500,0,0.01,0,148752949,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,175000,0,0.01,0,148546227,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,175500,0,0.01,0,148752950,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,176000,0,0.01,0,148602992,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,176500,0,0.01,0,148752951,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,177000,0,0.01,0,148602993,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,177500,0,0.01,0,148752952,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,178000,0,0.01,0,148602994,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,178500,0,0.01,0,148752953,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,179000,0,0.01,0,148602995,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,179500,0,0.01,0,148752954,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,180000,0,0.01,0,148582050,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,181000,0,0.01,0,148703109,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,182000,0,0.01,0,148703110,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,183000,0,0.01,0,148703111,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,184000,0,0.01,0,148703112,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,185000,0,0.01,0,148602996,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,186000,0,0.01,0,148703113,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,187000,0,0.01,0,148960463,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,188000,0,0.01,0,148960464,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,189000,0,0.01,0,148960465,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,190000,0,0.01,0,148602997,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,191000,0,0.01,0,148960466,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,192000,0,0.01,0,148960467,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,195000,0,0.01,0,148602998,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,200000,0,0.01,0,148602999,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,205000,0,0.01,0,148603000,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,210000,0,0.01,0,148603001,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,215000,0,0.01,0,148603002,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,220000,0,0.01,0,148603003,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,225000,0,0.01,0,148603004,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,230000,0,0.01,0,148603005,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,235000,0,0.01,0,148603006,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,240000,0,0.01,0,148603007,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,245000,0,0.01,0,148603008,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,250000,0,0.01,0,148603009,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,255000,0,0.01,0,148603010,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,C,260000,0,0.01,0,148603011,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,115000,0,0.01,0,148603012,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,120000,0,0.01,0,148603013,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,125000,0,0.01,0,148603014,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,130000,0,0.01,0,148603015,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,135000,0,0.01,0,148603016,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,137000,0,0.01,0,149370684,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,138000,0,0.01,0,149343657,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,139000,0,0.01,0,149190610,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,140000,0,0.01,0,148582051,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,141000,0,0.01,0,149190611,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,142000,0,0.01,0,149190612,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,143000,0,0.01,0,149190613,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,144000,0,0.01,0,149190614,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,145000,0,0.01,0,148546228,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,146000,0,0.01,0,148546229,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,147000,0,0.01,0,148546230,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,148000,0,0.01,0,148546231,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,148500,0,0.01,0,148546232,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,149000,0,0.01,0,148546233,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,149500,0,0.01,0,148546234,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,150000,0,0.01,8,148546235,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,150500,0.01,0.02,10,148603017,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,151000,0.01,0.02,10,148546236,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,151500,0.01,0.02,0,148603018,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,152000,0.01,0.02,44,148546237,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,152500,0.01,0.02,5,148546238,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,153000,0.02,0.03,2,148546239,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,153500,0.02,0.04,0,148603019,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,154000,0.03,0.04,0,148546240,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,154500,0.04,0.05,75,148603020,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,155000,0.06,0.07,162,148546241,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,155500,0.08,0.09,2,148603021,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,156000,0.1,0.11,331,148546242,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,156500,0.15,0.16,205,148603022,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,157000,0.2,0.22,205,148546243,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,157500,0.28,0.29,422,148546244,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,158000,0.39,0.4,347,148546245,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,158500,0.53,0.54,176,148603023,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,159000,0.72,0.74,684,148546246,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,159500,0.94,0.97,733,148603024,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,160000,1.22,1.26,523,148546247,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,160500,1.54,1.59,118,148603025,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,161000,1.92,1.96,448,148546248,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,161500,2.33,2.38,296,148603026,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,162000,2.77,2.83,52,148546249,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,162500,3.2,3.3,27,148546250,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,163000,3.7,3.8,87,148546251,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,163500,4.15,4.25,5,148603027,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,164000,4.65,4.75,16,148546252,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,164500,5.15,5.25,5,148603028,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,165000,5.65,5.75,22,148546253,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,165500,6.15,6.25,11,148603029,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,166000,6.65,6.75,0,148546254,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,166500,7.15,7.25,0,148603030,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,167000,7.65,7.75,24,148546255,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,167500,8.15,8.25,0,148546256,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,168000,8.65,8.75,0,148546257,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,168500,9.15,9.25,1,148603031,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,169000,9.65,9.75,0,148546258,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,169500,10.15,10.25,0,148603032,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,170000,10.65,10.75,8,148546259,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,170500,11.15,11.25,0,148752955,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,171000,11.65,11.75,0,148546260,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,171500,12.15,12.25,0,148752956,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,172000,12.65,12.75,0,148546261,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,172500,13.15,13.25,0,148546262,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,173000,13.65,13.75,0,148546263,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,173500,14.15,14.25,0,148752957,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,174000,14.65,14.75,0,148603033,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,174500,15.15,15.25,0,148752958,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,175000,15.65,15.75,0,148546264,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,175500,16.15,16.25,0,148752959,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,176000,16.65,16.75,0,148603034,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,176500,17.15,17.25,0,148752960,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,177000,17.65,17.75,0,148603035,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,177500,18.15,18.25,72,148752961,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,178000,18.65,18.75,0,148603036,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,178500,19.15,19.25,0,148752962,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,179000,19.65,19.75,0,148603037,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,179500,20.15,20.25,0,148752963,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,180000,20.65,20.75,0,148582052,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,181000,21.65,21.75,0,148703114,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,182000,22.65,22.75,0,148703115,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,183000,23.65,23.75,0,148703116,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,184000,24.65,24.75,0,148703117,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,185000,25.65,25.75,0,148603038,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,186000,26.65,26.75,0,148703118,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,187000,27.65,27.75,0,148960468,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,188000,28.65,28.75,0,148960469,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,189000,29.65,29.75,0,148960470,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,190000,30.65,30.75,0,148603039,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,191000,31.65,31.75,0,148960471,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,192000,32.65,32.75,0,148960472,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,195000,35.65,35.75,0,148603040,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,200000,40.65,40.75,0,148603041,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,205000,45.65,45.75,0,148603042,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,210000,50.65,50.75,0,148603043,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,215000,55.65,55.75,0,148603044,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,220000,60.65,60.75,0,148603045,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,225000,65.65,65.75,0,148603046,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,230000,70.65,70.75,0,148603047,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,235000,75.65,75.75,0,148603048,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,240000,80.65,80.75,0,148603049,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,245000,85.65,85.75,0,148603050,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,250000,90.65,90.75,0,148603051,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,255000,95.65,95.75,0,148603052,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-02,P,260000,100.65,100.75,0,148603053,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,115000,44.3,44.4,0,148703119,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,120000,39.3,39.4,0,148703120,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,125000,34.3,34.4,0,148703121,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,130000,29.3,29.4,0,148703122,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,135000,24.3,24.45,0,148703123,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,137000,22.3,22.45,0,149370685,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,138000,21.3,21.45,0,149343658,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,139000,20.35,20.45,0,149343659,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,140000,19.35,19.45,0,148703124,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,141000,18.35,18.45,0,149343660,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,142000,17.35,17.45,0,149343661,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,143000,16.35,16.45,0,149343662,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,144000,15.35,15.45,1,149343663,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,145000,14.35,14.45,0,148703125,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,146000,13.35,13.45,0,148662391,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,147000,12.35,12.45,0,148662392,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,148000,11.35,11.45,0,148662393,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,148500,10.85,11,0,148662394,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,149000,10.35,10.5,0,148662395,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,149500,9.9,10,0,148662396,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,150000,9.4,9.5,0,148662397,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,151000,8.4,8.5,0,148662398,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,152000,7.45,7.55,0,148662399,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,152500,6.95,7.05,0,148662400,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,153000,6.5,6.6,10,148662401,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,153500,6,6.1,0,148703126,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,154000,5.55,5.65,0,148662402,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,154500,5.1,5.2,0,148703127,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,155000,4.65,4.75,10,148662403,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,155500,4.2,4.3,2,148703128,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,156000,3.8,3.9,24,148662404,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,156500,3.4,3.45,20,148703129,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,157000,3,3.1,12,148662405,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,157500,2.64,2.68,0,148662406,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,158000,2.29,2.33,15,148662407,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,158500,1.96,2,1,148703130,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,159000,1.66,1.7,142,148662408,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,159500,1.39,1.42,99,148703131,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,160000,1.15,1.18,248,148662409,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,160500,0.94,0.97,75,148703132,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,161000,0.77,0.78,259,148662410,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,161500,0.61,0.63,29,148703133,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,162000,0.48,0.5,260,148662411,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,162500,0.38,0.4,47,148662412,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,163000,0.29,0.32,90,148662413,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,163500,0.23,0.25,51,148703134,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,164000,0.18,0.2,86,148662414,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,164500,0.15,0.16,48,148703135,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,165000,0.11,0.13,71,148662415,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,165500,0.09,0.1,24,148703136,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,166000,0.08,0.09,17,148662416,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,166500,0.06,0.07,20,148703137,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,167000,0.05,0.06,37,148662417,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,167500,0.04,0.05,2,148662418,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,168000,0.04,0.05,5,148662419,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,168500,0.03,0.04,3,148703138,0,SSGA ACTIVE TRUST,A
2022-08-31,2022-09-09,C,169000,0.02,0.03,2,148662420,0,SSGA ACTIVE TRUST,A
